0.31636E-03    0.12954E+04
0.32091E-03    0.13132E+04
0.32553E-03    0.13313E+04
0.33021E-03    0.13496E+04
0.33496E-03    0.13681E+04
0.33978E-03    0.13869E+04
0.34467E-03    0.14059E+04
0.34963E-03    0.14252E+04
0.35466E-03    0.14448E+04
0.35977E-03    0.14646E+04
0.36494E-03    0.14847E+04
0.37019E-03    0.15051E+04
0.37552E-03    0.15258E+04
0.38092E-03    0.15467E+04
0.38640E-03    0.15679E+04
0.39196E-03    0.15894E+04
0.39760E-03    0.16112E+04
0.40332E-03    0.16333E+04
0.40913E-03    0.16556E+04
0.41501E-03    0.16783E+04
0.42098E-03    0.17013E+04
0.42704E-03    0.17246E+04
0.43319E-03    0.17482E+04
0.43942E-03    0.17721E+04
0.44574E-03    0.17964E+04
0.45215E-03    0.18210E+04
0.45866E-03    0.18459E+04
0.46526E-03    0.18711E+04
0.47195E-03    0.18967E+04
0.47874E-03    0.19226E+04
0.48563E-03    0.19489E+04
0.49262E-03    0.19755E+04
0.49971E-03    0.20025E+04
0.50690E-03    0.20298E+04
0.51419E-03    0.20575E+04
0.52159E-03    0.20856E+04
0.52909E-03    0.21140E+04
0.53671E-03    0.21429E+04
0.54443E-03    0.21721E+04
0.55226E-03    0.22017E+04
0.56021E-03    0.22317E+04
0.56827E-03    0.22621E+04
0.57644E-03    0.22929E+04
0.58474E-03    0.23241E+04
0.59315E-03    0.23557E+04
0.60169E-03    0.23877E+04
0.61034E-03    0.24202E+04
0.61913E-03    0.24531E+04
0.62803E-03    0.24864E+04
0.63707E-03    0.25201E+04
0.64624E-03    0.25543E+04
0.65553E-03    0.25890E+04
0.66497E-03    0.26241E+04
0.67453E-03    0.26597E+04
0.68424E-03    0.26957E+04
0.69408E-03    0.27322E+04
0.70407E-03    0.27692E+04
0.71420E-03    0.28066E+04
0.72448E-03    0.28446E+04
0.73490E-03    0.28830E+04
0.74548E-03    0.29220E+04
0.75620E-03    0.29614E+04
0.76708E-03    0.30014E+04
0.77812E-03    0.30419E+04
0.78932E-03    0.30829E+04
0.80067E-03    0.31244E+04
0.81219E-03    0.31665E+04
0.82388E-03    0.32091E+04
0.83573E-03    0.32522E+04
0.84776E-03    0.32960E+04
0.85995E-03    0.33402E+04
0.87233E-03    0.33851E+04
0.88488E-03    0.34305E+04
0.89761E-03    0.34765E+04
0.91053E-03    0.35231E+04
0.92363E-03    0.35702E+04
0.93692E-03    0.36180E+04
0.95040E-03    0.36664E+04
0.96407E-03    0.37154E+04
0.97794E-03    0.37650E+04
0.99201E-03    0.38152E+04
0.10063E-02    0.38660E+04
0.10208E-02    0.39175E+04
0.10355E-02    0.39697E+04
0.10504E-02    0.40225E+04
0.10655E-02    0.40759E+04
0.10808E-02    0.41301E+04
0.10963E-02    0.41848E+04
0.11121E-02    0.42403E+04
0.11281E-02    0.42965E+04
0.11444E-02    0.43533E+04
0.11608E-02    0.44109E+04
0.11775E-02    0.44691E+04
0.11945E-02    0.45281E+04
0.12116E-02    0.45878E+04
0.12291E-02    0.46482E+04
0.12468E-02    0.47093E+04
0.12647E-02    0.47712E+04
0.12829E-02    0.48339E+04
0.13014E-02    0.48972E+04
0.13201E-02    0.49614E+04
0.13391E-02    0.50263E+04
0.13583E-02    0.50920E+04
0.13779E-02    0.51585E+04
0.13977E-02    0.52258E+04
0.14178E-02    0.52938E+04
0.14382E-02    0.53627E+04
0.14589E-02    0.54324E+04
0.14799E-02    0.55028E+04
0.15012E-02    0.55742E+04
0.15228E-02    0.56463E+04
0.15447E-02    0.57193E+04
0.15669E-02    0.57931E+04
0.15895E-02    0.58678E+04
0.16124E-02    0.59433E+04
0.16356E-02    0.60197E+04
0.16591E-02    0.60969E+04
0.16830E-02    0.61750E+04
0.17072E-02    0.62541E+04
0.17317E-02    0.63340E+04
0.17567E-02    0.64147E+04
0.17819E-02    0.64964E+04
0.18076E-02    0.65790E+04
0.18336E-02    0.66625E+04
0.18600E-02    0.67469E+04
0.18867E-02    0.68323E+04
0.19139E-02    0.69186E+04
0.19414E-02    0.70058E+04
0.19693E-02    0.70939E+04
0.19977E-02    0.71830E+04
0.20264E-02    0.72730E+04
0.20556E-02    0.73640E+04
0.20851E-02    0.74559E+04
0.21151E-02    0.75488E+04
0.21456E-02    0.76427E+04
0.21765E-02    0.77376E+04
0.22078E-02    0.78334E+04
0.22395E-02    0.79302E+04
0.22718E-02    0.80279E+04
0.23044E-02    0.81267E+04
0.23376E-02    0.82264E+04
0.23712E-02    0.83272E+04
0.24054E-02    0.84289E+04
0.24400E-02    0.85317E+04
0.24751E-02    0.86354E+04
0.25107E-02    0.87401E+04
0.25468E-02    0.88458E+04
0.25834E-02    0.89526E+04
0.26206E-02    0.90603E+04
0.26583E-02    0.91691E+04
0.26966E-02    0.92788E+04
0.27354E-02    0.93896E+04
0.27747E-02    0.95014E+04
0.28147E-02    0.96142E+04
0.28552E-02    0.97280E+04
0.28962E-02    0.98428E+04
0.29379E-02    0.99586E+04
0.29802E-02    0.10075E+05
0.30231E-02    0.10193E+05
0.30666E-02    0.10312E+05
0.31107E-02    0.10432E+05
0.31554E-02    0.10553E+05
0.32008E-02    0.10674E+05
0.32469E-02    0.10797E+05
0.32936E-02    0.10921E+05
0.33410E-02    0.11046E+05
0.33891E-02    0.11171E+05
0.34378E-02    0.11298E+05
0.34873E-02    0.11426E+05
0.35375E-02    0.11554E+05
0.35884E-02    0.11684E+05
0.36400E-02    0.11814E+05
0.36924E-02    0.11945E+05
0.37455E-02    0.12078E+05
