1.229099999999999897e-03 4.648200009102342847e+03 4.648199939718823771e+03 4.648057069975627201e+03 -8.577308825105418866e-02 -3.124175579627764925e-03 -9.065527116481050252e-01 -1.005320538467490143e-01 -2.469587234649657237e+00 1.430479824053208261e-02
1.246799999999999948e-03 4.709300001289715510e+03 4.709299937450761718e+03 4.709151008229049694e+03 -8.818649151450513868e-02 -3.308239323375958968e-03 -9.450343460497557802e-01 -1.034458756688340780e-01 -2.541082571944401458e+00 1.511208514391880996e-02
1.264699999999999895e-03 4.771200003653360000e+03 4.771199934069990377e+03 4.771044714107491927e+03 -9.065800439646229392e-02 -3.502519109574527348e-03 -9.850616597085743997e-01 -1.064348484228742203e-01 -2.614417071856286690e+00 1.596180157295061866e-02
1.282900000000000013e-03 4.833899970298107291e+03 4.833899899429445213e+03 4.833738108346360605e+03 -9.320255589153550457e-02 -3.708684519615641165e-03 -1.026848085508778929e+00 -1.095174467288976550e-01 -2.690043601354983771e+00 1.686096223581544373e-02
1.301400000000000083e-03 4.897200030940201032e+03 4.897199973444030547e+03 4.897031316932642767e+03 -9.582153269423185349e-02 -3.927420632959683841e-03 -1.070418481764266572e+00 -1.126958346259901572e-01 -2.768014781405058855e+00 1.781223386612751716e-02
1.320100000000000049e-03 4.961399990312777845e+03 4.961399928245136834e+03 4.961224149704454248e+03 -9.850190179360114595e-02 -4.158189518512277021e-03 -1.115738767899953743e+00 -1.159546597988179994e-01 -2.847953545447458268e+00 1.881295141979238625e-02
1.339099999999999969e-03 5.026300000000311229e+03 5.026299942661467867e+03 5.026116729054479947e+03 -1.012591207349439332e-01 -4.402901036802302388e-03 -1.162996863300298056e+00 -1.193132031287724854e-01 -2.930332380451743823e+00 1.987105474521607545e-02
1.358300000000000002e-03 5.091999983436037837e+03 5.091999916201006272e+03 5.091808990987922698e+03 -1.040797997529805535e-01 -4.660973685325161750e-03 -1.212111683605804346e+00 -1.227556646793278583e-01 -3.014763248573580690e+00 2.098366845366752415e-02
1.377900000000000045e-03 5.158500030660997254e+03 5.158499976021825205e+03 5.158300958691109372e+03 -1.069947123523704163e-01 -4.935925476037383852e-03 -1.263511486473373413e+00 -1.263201917091318349e-01 -3.102181191151826667e+00 2.216555027511479467e-02
1.397699999999999984e-03 5.225799969987732766e+03 5.225799912168370611e+03 5.225592504360761268e+03 -1.099755055642060164e-01 -5.225819419219276951e-03 -1.316915135907807954e+00 -1.299727307967374901e-01 -3.191750470034759424e+00 2.340794237139465217e-02
1.417800000000000093e-03 5.293800014485297652e+03 5.293799962398254138e+03 5.293583804654357664e+03 -1.130383479141376518e-01 -5.532939807566976571e-03 -1.372556563835498178e+00 -1.337336893947939365e-01 -3.283970953246636792e+00 2.472019962753835634e-02
1.438199999999999939e-03 5.362699999818413744e+03 5.362699950322989025e+03 5.362474673900149355e+03 -1.161846264547013313e-01 -5.858242167503309450e-03 -1.430571312585581678e+00 -1.376054525887902280e-01 -3.378900464564005723e+00 2.610592156574200948e-02
1.458899999999999954e-03 5.432399996206969263e+03 5.432399951770069492e+03 5.432165172756018364e+03 -1.194157234503933074e-01 -6.202730736996569724e-03 -1.491021296341083824e+00 -1.415904402085480795e-01 -3.476597642177046588e+00 2.756886885977378673e-02
1.479899999999999922e-03 5.502800000145070953e+03 5.502799969506388152e+03 5.502555288225345066e+03 -1.227330177742797512e-01 -6.567458538737096577e-03 -1.553968044742236376e+00 -1.456911068048665769e-01 -3.577121935884685744e+00 2.911296909722830423e-02
1.501200000000000060e-03 5.574199997066979449e+03 5.574199968949295908e+03 5.573944977804248992e+03 -1.261378812457084886e-01 -6.953530989717650150e-03 -1.619588766291399029e+00 -1.499099416002804275e-01 -3.680533604063470854e+00 3.074232251006005570e-02
1.522799999999999935e-03 5.646300006206403850e+03 5.646299988614645372e+03 5.646034259393054526e+03 -1.296316783508751069e-01 -7.362107064245379529e-03 -1.687894043006961997e+00 -1.542494684920679426e-01 -3.786893710483271391e+00 3.246120779502243564e-02
1.544699999999999979e-03 5.719300002927881906e+03 5.719299989705526059e+03 5.719023083646600753e+03 -1.332157649825581047e-01 -7.794401457791474280e-03 -1.759040998991397098e+00 -1.587122459411604847e-01 -3.896264121367905009e+00 3.427408832037864145e-02
1.566899999999999977e-03 5.793099986922071366e+03 5.793099978122395441e+03 5.792811439134213288e+03 -1.368914855406523079e-01 -8.251687943792667887e-03 -1.833101702401668476e+00 -1.633008669056591478e-01 -4.008707502175480109e+00 3.618561835703330148e-02
1.589499999999999984e-03 5.867800005089140541e+03 5.867800017653973555e+03 5.867499314053098715e+03 -1.406770194709084376e-01 -8.737495625098403232e-03 -1.910452160053573323e+00 -1.680390730031279256e-01 -4.124804634271796999e+00 3.820978219995677105e-02
1.612399999999999944e-03 5.943300000529354293e+03 5.943300034079441502e+03 5.942986674992525877e+03 -1.445572276152571056e-01 -9.251216352781059180e-03 -1.990942478896430723e+00 -1.729090157799898220e-01 -4.244117133697252520e+00 4.034323312321944771e-02
1.635600000000000075e-03 6.019700000579570769e+03 6.019700045973581837e+03 6.019373526536307509e+03 -1.485334147332213750e-01 -9.794324880965038851e-03 -2.074717926298593085e+00 -1.779134031026411711e-01 -4.366710320176431459e+00 4.259127731325378086e-02
1.659099999999999941e-03 6.096899998761768074e+03 6.096900053570222553e+03 6.096559849645243958e+03 -1.526068682467166260e-01 -1.036836420695083985e-02 -2.161859991931764924e+00 -1.830549772292941746e-01 -4.492650297554365402e+00 4.495943913593085373e-02
1.683000000000000034e-03 6.175000005377445632e+03 6.175000085521083747e+03 6.174645589063372427e+03 -1.567964840310856756e-01 -1.097755172656887136e-02 -2.252788888992744543e+00 -1.883588636006687245e-01 -4.622551286082583921e+00 4.746415383770932750e-02
1.707200000000000080e-03 6.254100019016394072e+03 6.254100103541695717e+03 6.253730757363269731e+03 -1.610862751688466876e-01 -1.162119719167416763e-02 -2.347413860415826115e+00 -1.938061613797428806e-01 -4.755949094855554726e+00 5.010156793093947791e-02
1.731700000000000080e-03 6.333999929339502160e+03 6.334000012610768863e+03 6.333615236117391760e+03 -1.654774643009302160e-01 -1.230108087881540656e-02 -2.445788691983085794e+00 -1.993997268136645240e-01 -4.892912432789668031e+00 5.287794922979744544e-02
1.756699999999999928e-03 6.414700080534751578e+03 6.414700215574654067e+03 6.414299259745846030e+03 -1.700076908325543479e-01 -1.302497419636378627e-02 -2.548619087884946399e+00 -2.051890924118281168e-01 -5.034652637446950685e+00 5.582383998147440185e-02
1.781900000000000107e-03 6.496399964442535747e+03 6.496400096188589487e+03 6.495982417680845174e+03 -1.746240599351226719e-01 -1.378633157324393732e-02 -2.655275557979458245e+00 -2.111082144778295422e-01 -5.179551299307654233e+00 5.891139696712418411e-02
1.807599999999999919e-03 6.579000007230337360e+03 6.579000179560379365e+03 6.578564982110152414e+03 -1.793829658280949590e-01 -1.459646999245297998e-02 -2.766749225014299984e+00 -2.172310407199198323e-01 -5.329417087756469940e+00 6.218523293158307458e-02
1.833599999999999900e-03 6.662499999474450306e+03 6.662500193835162463e+03 6.662046810956933768e+03 -1.842490788849050487e-01 -1.545164039891282724e-02 -2.882607102882231320e+00 -2.235139557375691588e-01 -5.483180709976867462e+00 6.562878418584180973e-02
1.860000000000000108e-03 6.746900014123039000e+03 6.746900242493908081e+03 6.746427904150727045e+03 -1.892424847567901469e-01 -1.635760800605424309e-02 -3.003318813293401668e+00 -2.299847037165431429e-01 -5.641519448003335491e+00 6.926383393592369653e-02
1.886700000000000052e-03 6.832299959237478106e+03 6.832300188561634059e+03 6.831808185987514662e+03 -1.943456010678618617e-01 -1.731352936059610964e-02 -3.128778651153977020e+00 -2.366223972330362968e-01 -5.803920401668375639e+00 7.308548939202462458e-02
1.913900000000000063e-03 6.918600036849512435e+03 6.918600310870358953e+03 6.918087735720937417e+03 -1.995982410717118960e-01 -1.832951055811357643e-02 -3.259778072626921208e+00 -2.434809617042257845e-01 -5.971700923908514369e+00 7.713247888560745280e-02
1.941400000000000027e-03 7.005799994519951724e+03 7.005800287404037590e+03 7.005266375435853661e+03 -2.049633261575124210e-01 -1.940116302228435743e-02 -3.395837375148686998e+00 -2.505142266284586805e-01 -6.143729444657184402e+00 8.138555571101581398e-02
1.969299999999999783e-03 7.093899984962058625e+03 7.093900304106836302e+03 7.093344176430911830e+03 -2.104615606697795016e-01 -2.053537050800077757e-02 -3.537480755896444062e+00 -2.577515440950034487e-01 -6.320721825762648294e+00 8.587025077571154574e-02
1.997699999999999823e-03 7.183000009427138139e+03 7.183000386964175959e+03 7.182421043792897763e+03 -2.161143892588801296e-01 -2.173984478930683986e-02 -3.685326239078258848e+00 -2.652237865562838692e-01 -6.503430598724678546e+00 9.061499404744932651e-02
2.026399999999999816e-03 7.272999999965235475e+03 7.273000403850506700e+03 7.272396997677504260e+03 -2.218833862178721528e-01 -2.300965478756273122e-02 -3.838807737593060487e+00 -2.728827732350065371e-01 -6.690675230682309405e+00 9.559827030983635010e-02
2.055599999999999875e-03 7.364000007950081454e+03 7.364000468428574095e+03 7.363371932460285279e+03 -2.278100739464711255e-01 -2.435737786665241600e-02 -3.998935245995562049e+00 -2.807863825746471642e-01 -6.883868156102296965e+00 1.008672263696650945e-01
2.085099999999999888e-03 7.455899985378987367e+03 7.455900464977276897e+03 7.455245892861567881e+03 -2.338551154391004527e-01 -2.577767735678610644e-02 -4.165112747615820510e+00 -2.888850406016064132e-01 -7.081794931155783956e+00 1.063986713988680083e-01
2.115099999999999966e-03 7.548799994900425190e+03 7.548800521144022241e+03 7.548118775923579960e+03 -2.400606771083420299e-01 -2.728426980333516216e-02 -4.338406134318580243e+00 -2.972382784761578578e-01 -7.285907652953106606e+00 1.122435587193668788e-01
2.145600000000000111e-03 7.642700015489387624e+03 7.642700615876599841e+03 7.641990519058655991e+03 -2.464284475870724966e-01 -2.888207435287884831e-02 -4.519083614203250221e+00 -3.058519685685608946e-01 -7.496346498214817800e+00 1.184181445714243830e-01
2.176500000000000049e-03 7.737599985726365958e+03 7.737600643889863932e+03 7.736861084543774268e+03 -2.529388620352017725e-01 -3.057068275573571192e-02 -4.706992234738390124e+00 -3.147032287001237938e-01 -7.712549144755351804e+00 1.249179735646493566e-01
2.207800000000000214e-03 7.833400013653272254e+03 7.833400724158421326e+03 7.832630551495355576e+03 -2.595928586157005280e-01 -3.235480811950826319e-02 -4.902320361913301561e+00 -3.237968820874049802e-01 -7.934630148663033289e+00 1.317582751759597826e-01
2.239500000000000171e-03 7.930199999473919888e+03 7.930200739147948298e+03 7.929398770710894496e+03 -2.663912844735950580e-01 -3.423937730225450060e-02 -5.105384813034827829e+00 -3.331378108470090527e-01 -8.162705330508840618e+00 1.389548701918552343e-01
2.271800000000000035e-03 8.027900009462172420e+03 8.027900860246219054e+03 8.027065634067032079e+03 -2.733783401183560446e-01 -3.624219898296140996e-02 -5.317313573763263079e+00 -3.427911498253872757e-01 -8.398361062158111068e+00 1.465722506242973788e-01
2.304399999999999851e-03 8.126699951436756237e+03 8.126700822543110917e+03 8.125831196490991715e+03 -2.804900521185575979e-01 -3.835046816142367171e-02 -5.537152285109897321e+00 -3.526728877250578931e-01 -8.639542500300445127e+00 1.545581535116134497e-01
2.337600000000000008e-03 8.226400068234279388e+03 8.226401039697188025e+03 8.225495457194539995e+03 -2.877926669048503361e-01 -4.058967443164079869e-02 -5.766478874742595906e+00 -3.628796919518654795e-01 -8.888604806043900908e+00 1.630053576535729909e-01
2.371199999999999957e-03 8.327199929438826075e+03 8.327200949705669700e+03 8.326258062647009865e+03 -2.952431464680198570e-01 -4.295311400867454776e-02 -6.004791847457241261e+00 -3.733565298593544690e-01 -9.144200478841137070e+00 1.718844505443028192e-01
2.405399999999999813e-03 8.428900046799446500e+03 8.428901195178494163e+03 8.427919341682916638e+03 -3.028866502456400434e-01 -4.546198478129619830e-02 -6.253278359772424189e+00 -3.841723160843751872e-01 -9.408005920667493527e+00 1.812706962210615391e-01
2.439999999999999895e-03 8.531699986155563238e+03 8.531701202953281609e+03 8.530678940629444696e+03 -3.106791516368531125e-01 -4.810907014614695248e-02 -6.511412672230735055e+00 -3.952704385123372299e-01 -9.678635230195389738e+00 1.911324932128481424e-01
2.475100000000000043e-03 8.635400000948180605e+03 8.635401309194552596e+03 8.634337004170984073e+03 -3.186434323544920511e-01 -5.090935236295625332e-02 -6.779903094239360328e+00 -4.066890221819038365e-01 -9.957013027526960158e+00 2.015209724802792257e-01
2.510699999999999824e-03 8.740099999380137888e+03 8.740101401444992007e+03 8.738993372016542708e+03 -3.267798521205376172e-01 -5.387099725694741159e-02 -7.059189988556467732e+00 -4.184348816057765208e-01 -1.024329985645481145e+01 2.124613103999242192e-01
2.546800000000000105e-03 8.845800010959555948e+03 8.845801505416495274e+03 8.844648015396071060e+03 -3.350885991843338685e-01 -5.700255328143705863e-02 -7.349650026825369942e+00 -4.305149221845125385e-01 -1.053765816614413531e+01 2.239796857620575121e-01
2.583400000000000019e-03 8.952599966426671017e+03 8.952601527606584568e+03 8.951400791506624955e+03 -3.435696819103654653e-01 -6.031296513263726539e-02 -7.651755843484484565e+00 -4.429361399853415926e-01 -1.084025228995839107e+01 2.361033076809612996e-01
2.620599999999999839e-03 9.060300042800756273e+03 9.060301739383194217e+03 9.059051749829217442e+03 -3.522463190242060005e-01 -6.382121603358001383e-02 -7.966339549649737783e+00 -4.557402832708315477e-01 -1.115209249083133614e+01 2.488954757897670345e-01
2.658300000000000159e-03 9.169099966368608875e+03 9.169101764251992790e+03 9.167800613840969163e+03 -3.610950223347183519e-01 -6.752827845089620640e-02 -8.293412443895011421e+00 -4.689008491790834787e-01 -1.147252620235650511e+01 2.623531747538481174e-01
2.696599999999999952e-03 9.278800010837776426e+03 9.278801974393500132e+03 9.277447522857535660e+03 -3.701388702118898477e-01 -7.145489196426842160e-02 -8.633852048071792851e+00 -4.824607760035694581e-01 -1.180259143069795869e+01 2.765447616201850423e-01
2.735399999999999811e-03 9.389600001958195207e+03 9.389602086461860381e+03 9.388192299127134902e+03 -3.793536247463774047e-01 -7.560221110130434241e-02 -8.987673317324009759e+00 -4.963927943429771172e-01 -1.214161659406319416e+01 2.914671092251381879e-01
2.774700000000000170e-03 9.501399999284290971e+03 9.501402174049539099e+03 9.499934947834806735e+03 -3.887382133732737999e-01 -7.998149840385805620e-02 -9.355231644355891163e+00 -5.107043855915628372e-01 -1.248977594206906261e+01 3.071533065676619323e-01
2.814699999999999841e-03 9.614200005502072599e+03 9.614202366406381771e+03 9.612675189909454275e+03 -3.983394489742339561e-01 -8.462822688014641492e-02 -9.738354434729298958e+00 -5.254775033908909432e-01 -1.284905418455971038e+01 3.237220351883676184e-01
2.855200000000000012e-03 9.728000005775438694e+03 9.728002511986316676e+03 9.726413138262396387e+03 -4.081080953217370300e-01 -8.953295468191513340e-02 -1.013621239096975302e+01 -5.406475250243324426e-01 -1.321787030202943569e+01 3.411308034431225766e-01
2.896199999999999816e-03 9.842799996645459032e+03 9.842802598079137169e+03 9.841148714595976344e+03 -4.180422785790983142e-01 -9.470859841053332062e-02 -1.054928993556871220e+01 -5.562222330575590235e-01 -1.359640450147636948e+01 3.594167503424138821e-01
2.937899999999999800e-03 9.958599964091687070e+03 9.958602744573072414e+03 9.956881600609842280e+03 -4.281886084005560034e-01 -1.001954880887965388e-01 -1.097956263036559044e+01 -5.722870862806864745e-01 -1.398672347495476664e+01 3.787125768744711851e-01
2.980200000000000123e-03 1.007500003438910062e+04 1.007500310935975176e+04 1.007321201609478157e+04 -4.385207168240386477e-01 -1.059970624708743009e-01 -1.142644245300536454e+01 -5.888139846799128607e-01 -1.438813319125505608e+01 3.990197475548624140e-01
3.023099999999999919e-03 1.019299999385594674e+04 1.019300320759209717e+04 1.019113947628287315e+04 -4.490360551795048449e-01 -1.121298520513835245e-01 -1.189164010356909706e+01 -6.058126749307035652e-01 -1.480085900635467766e+01 4.203852426140387566e-01
3.066600000000000055e-03 1.031199999998339626e+04 1.031200334404092609e+04 1.031006415240376373e+04 -4.597317035327561086e-01 -1.186111413319567431e-01 -1.237509445892234616e+01 -6.232930301582974009e-01 -1.522512871927638933e+01 4.428578225131435397e-01
3.110700000000000097e-03 1.043200001125531708e+04 1.043200346849353809e+04 1.042998590799299745e+04 -4.706043571591322361e-01 -1.254589932489989235e-01 -1.287742170808334308e+01 -6.412650492597599117e-01 -1.566117253208339477e+01 4.664880726388923038e-01
3.155400000000000045e-03 1.055299992561572981e+04 1.055300346921504934e+04 1.055090454363114804e+04 -4.816503038225676825e-01 -1.326922813818029179e-01 -1.339925444317017700e+01 -6.597388563041277632e-01 -1.610922300871172297e+01 4.913284480014865063e-01
3.200800000000000173e-03 1.067400010206397019e+04 1.067400408361814698e+04 1.067182039610611355e+04 -4.928901909274476245e-01 -1.403479225903808136e-01 -1.394079739463003342e+01 -6.787669051974654089e-01 -1.657053805594295781e+01 5.174919949943347364e-01
3.246900000000000047e-03 1.079699994706223515e+04 1.079700410724375070e+04 1.079473234522472558e+04 -5.043195358447937204e-01 -1.484486571370870756e-01 -1.450535588509993268e+01 -6.983613541015007975e-01 -1.704539687317080876e+01 5.450415343358917530e-01
3.293599999999999826e-03 1.092100004380653081e+04 1.092100432764032303e+04 1.091864120130108131e+04 -5.159085009084316553e-01 -1.569996083250316254e-01 -1.509150920200109880e+01 -7.184911253781127716e-01 -1.753303061845807065e+01 5.739792428771530730e-01
3.340999999999999786e-03 1.104599996111907785e+04 1.104600438766846855e+04 1.104354628267028056e+04 -5.276763346217659967e-01 -1.660428163864478002e-01 -1.570088885267906775e+01 -7.392108992640693543e-01 -1.803474744101718841e+01 6.044313476679560315e-01
3.389099999999999925e-03 1.117100000323650784e+04 1.117100492562970612e+04 1.116844800699108782e+04 -5.396169358081317480e-01 -1.756042523881403417e-01 -1.633282648379973168e+01 -7.605333187929774752e-01 -1.855083557638010205e+01 6.364679589014994310e-01
3.437799999999999970e-03 1.129799999636288885e+04 1.129800498659297045e+04 1.129534576063147870e+04 -5.516988038765457958e-01 -1.856899406817607290e-01 -1.699004246695436038e+01 -7.824259265626954951e-01 -1.908049137865867806e+01 6.700915272353047403e-01
3.487300000000000035e-03 1.142599995501724516e+04 1.142600508910850658e+04 1.142323936328437776e+04 -5.639642342466345548e-01 -1.963696628658390952e-01 -1.767387730927473299e+01 -8.049916009433235597e-01 -1.962618416789647924e+01 7.055154879156292358e-01
3.537499999999999846e-03 1.155400012111537580e+04 1.155400574564389899e+04 1.155112932735407230e+04 -5.763804305810014128e-01 -2.076527879113156116e-01 -1.838264822078726368e+01 -8.281988481765405474e-01 -2.018713100717407727e+01 7.427502124169659270e-01
3.588399999999999836e-03 1.168399990246083689e+04 1.168400561002685026e+04 1.168101441971763961e+04 -5.889387299720214575e-01 -2.195702933294659265e-01 -1.912037048631788139e+01 -8.520609791152167212e-01 -2.076363205363519171e+01 7.818766909434439194e-01
3.640000000000000006e-03 1.181399998823394708e+04 1.181400611488885261e+04 1.181089571151818018e+04 -6.016297639234815531e-01 -2.321545167186532255e-01 -1.988472016903430273e+01 -8.765914692130704067e-01 -2.135599027585000087e+01 8.229787880291059565e-01
3.692400000000000196e-03 1.194500005009001688e+04 1.194500664171983226e+04 1.194177230733424949e+04 -6.144678841865839347e-01 -2.454651166128938300e-01 -2.067931354647222619e+01 -9.018525013106616361e-01 -2.196568272841801317e+01 8.662273053535934908e-01
3.745500000000000131e-03 1.207799999210144779e+04 1.207800655627958986e+04 1.207464383882549009e+04 -6.274175346618621196e-01 -2.595135180441248690e-01 -2.150582857100389234e+01 -9.278106945600580469e-01 -2.259187806685151045e+01 9.116340788334709178e-01
3.799400000000000086e-03 1.221100000197825466e+04 1.221100695926532171e+04 1.220751073397745313e+04 -6.404911911261177426e-01 -2.743646522165902879e-01 -2.236288775507260596e+01 -9.545299535052768070e-01 -2.323609096441901301e+01 9.593824006862612386e-01
3.854100000000000061e-03 1.234500000690050365e+04 1.234500735221823197e+04 1.234137247469382237e+04 -6.536758432430519461e-01 -2.900603700566121712e-01 -2.325330422829971866e+01 -9.820265246263316650e-01 -2.389868398265688754e+01 1.009578209437633767e+00
3.909499999999999781e-03 1.247999995907831544e+04 1.248000755629369087e+04 1.247622902847503974e+04 -6.669336612640800466e-01 -3.066139121572631354e-01 -2.417697253629083320e+01 -1.010265538909928429e+00 -2.457878736637574946e+01 1.062234526020074732e+00
3.965800000000000228e-03 1.261600009695399422e+04 1.261600800882044678e+04 1.261208009178301654e+04 -6.802975241919764215e-01 -3.241306565595694078e-01 -2.513743670749990500e+01 -1.039365602908149944e+00 -2.527922564398962990e+01 1.117654971790378982e+00
4.022799999999999987e-03 1.275299986105613971e+04 1.275300790086916822e+04 1.274892530247460672e+04 -6.937039499012697119e-01 -3.425959360606321003e-01 -2.613340079492220625e+01 -1.069240202678515494e+00 -2.599788299639621414e+01 1.175760024372751955e+00
4.080699999999999605e-03 1.289000009690956176e+04 1.289000877945384855e+04 1.288576527791952503e+04 -7.071828547346462601e-01 -3.621242189557923874e-01 -2.716648265398902140e+01 -1.100011240008961222e+00 -2.673765682460550508e+01 1.236875080213740485e+00
4.139399999999999677e-03 1.302899998009114461e+04 1.302900869424725715e+04 1.302459852336309086e+04 -7.206923280161258161e-01 -3.827356182497657078e-01 -2.824081706242429846e+01 -1.131643962936389691e+00 -2.749767381500046426e+01 1.301025709710436962e+00
4.198999999999999608e-03 1.316800000059427475e+04 1.316800923850158506e+04 1.316342581870683534e+04 -7.342354895439902052e-01 -4.045214796689647341e-01 -2.935476252732266289e+01 -1.164210892785672691e+00 -2.827963672706634313e+01 1.368456934961277627e+00
4.259399999999999992e-03 1.330799998588622839e+04 1.330800958817809988e+04 1.330324665269915931e+04 -7.477684495118370744e-01 -4.275038809146692875e-01 -3.051040586851545555e+01 -1.197676247171997499e+00 -2.908264489935945818e+01 1.439195907811014141e+00
4.320700000000000235e-03 1.344900005208868242e+04 1.344900995019349284e+04 1.344406071929564314e+04 -7.612910867442591600e-01 -4.517820552508184373e-01 -3.171050838117221460e+01 -1.232114528024518485e+00 -2.990844256717007354e+01 1.513504821251151711e+00
4.382800000000000064e-03 1.359099990479142434e+04 1.359100986573632872e+04 1.358586772604929865e+04 -7.747574479304731865e-01 -4.773801353293835592e-01 -3.295505147585082995e+01 -1.267488875241446600e+00 -3.075610043086896184e+01 1.591412244088822980e+00
4.445900000000000026e-03 1.373300005761990906e+04 1.373301066240905311e+04 1.372766791914214082e+04 -7.881849422587465792e-01 -5.044495430750524090e-01 -3.424595288293582485e+01 -1.303933960930123037e+00 -3.162879654662383189e+01 1.673330413202795075e+00
4.509899999999999846e-03 1.387599998253697049e+04 1.387601108553434278e+04 1.387046037417359730e+04 -8.015241284820009415e-01 -5.330218636040007230e-01 -3.558565348227794090e+01 -1.341414227572231388e+00 -3.252562667605285895e+01 1.759302827576015860e+00
4.574800000000000394e-03 1.402000001123624679e+04 1.402001142313689161e+04 1.401424518319472918e+04 -8.147458087249360714e-01 -5.631721261588634730e-01 -3.697571809436973922e+01 -1.379950939727126347e+00 -3.344704590107132702e+01 1.849501740608247902e+00
4.640599999999999933e-03 1.416499999989790012e+04 1.416501148375436787e+04 1.415902195759962524e+04 -8.278190996007298574e-01 -5.949784924680869835e-01 -3.841774885373261128e+01 -1.419565613015786321e+00 -3.439351246470945966e+01 1.944104934646055716e+00
4.707300000000000199e-03 1.431000001397124288e+04 1.431001194402752117e+04 1.430379096534589553e+04 -8.407113788197366766e-01 -6.285223467726108737e-01 -3.991060035402939121e+01 -1.460280012010863437e+00 -3.536548761034575961e+01 2.043295800969187948e+00
4.775100000000000004e-03 1.445599993845079189e+04 1.445601230073953775e+04 1.444955089146320461e+04 -8.534251313868522759e-01 -6.639951025128859596e-01 -4.146198128836613250e+01 -1.502240777549769035e+00 -3.636640708258610033e+01 2.147576203809900441e+00
4.843799999999999668e-03 1.460200012385232549e+04 1.460201326321495799e+04 1.459530279562012402e+04 -8.658846474572287066e-01 -7.013867356572458522e-01 -4.306742238561778890e+01 -1.545348988591145556e+00 -3.739384324553930838e+01 2.256849477974657070e+00
