 1.604000e-01 2.816800e+03 2.869795e+03 3.366526e+03 1.232821e+03 -2.048542e+03 -2.887620e+03 -6.933868e+02 -2.540391e+03 1.753509e+03 
 1.627100e-01 2.734200e+03 2.795748e+03 3.302607e+03 1.238608e+03 -2.055169e+03 -2.863244e+03 -7.042294e+02 -2.537131e+03 1.754383e+03 
 1.650500e-01 2.658700e+03 2.725914e+03 3.242697e+03 1.244037e+03 -2.061224e+03 -2.841245e+03 -7.151244e+02 -2.533462e+03 1.754942e+03 
 1.674300e-01 2.590300e+03 2.659961e+03 3.186594e+03 1.249156e+03 -2.066770e+03 -2.821656e+03 -7.261123e+02 -2.529378e+03 1.755198e+03 
 1.698400e-01 2.528900e+03 2.597820e+03 3.134188e+03 1.253977e+03 -2.071866e+03 -2.804354e+03 -7.371447e+02 -2.524905e+03 1.755157e+03 
 1.722800e-01 2.474100e+03 2.539142e+03 3.085255e+03 1.258601e+03 -2.076519e+03 -2.789119e+03 -7.482159e+02 -2.520046e+03 1.754823e+03 
 1.747600e-01 2.425200e+03 2.483331e+03 3.039158e+03 1.263000e+03 -2.080844e+03 -2.775629e+03 -7.593680e+02 -2.514783e+03 1.754200e+03 
 1.772700e-01 2.381400e+03 2.430070e+03 2.995571e+03 1.267223e+03 -2.084960e+03 -2.763451e+03 -7.705507e+02 -2.509147e+03 1.753288e+03 
 1.798200e-01 2.341500e+03 2.378631e+03 2.953846e+03 1.271293e+03 -2.088803e+03 -2.752036e+03 -7.818054e+02 -2.503110e+03 1.752075e+03 
 1.824100e-01 2.304200e+03 2.328453e+03 2.913423e+03 1.275273e+03 -2.092433e+03 -2.740779e+03 -7.931280e+02 -2.496669e+03 1.750556e+03 
 1.850400e-01 2.268000e+03 2.278951e+03 2.873677e+03 1.279115e+03 -2.095842e+03 -2.729013e+03 -8.045174e+02 -2.489821e+03 1.748721e+03 
 1.877000e-01 2.231800e+03 2.229879e+03 2.834249e+03 1.282828e+03 -2.099058e+03 -2.716249e+03 -8.159213e+02 -2.482591e+03 1.746567e+03 
 1.904000e-01 2.194100e+03 2.180627e+03 2.794728e+03 1.286389e+03 -2.102060e+03 -2.701889e+03 -8.273770e+02 -2.474949e+03 1.744080e+03 
 1.931400e-01 2.154100e+03 2.131019e+03 2.754710e+03 1.289827e+03 -2.104748e+03 -2.685662e+03 -8.388883e+02 -2.466897e+03 1.741249e+03 
 1.959200e-01 2.110800e+03 2.080835e+03 2.713917e+03 1.293056e+03 -2.107160e+03 -2.667212e+03 -8.504475e+02 -2.458432e+03 1.738067e+03 
 1.987400e-01 2.063900e+03 2.030132e+03 2.672581e+03 1.296056e+03 -2.109200e+03 -2.646526e+03 -8.620515e+02 -2.449561e+03 1.734534e+03 
 2.016000e-01 2.013200e+03 1.978989e+03 2.630558e+03 1.298813e+03 -2.110856e+03 -2.623624e+03 -8.736940e+02 -2.440282e+03 1.730644e+03 
 2.045000e-01 1.959100e+03 1.927667e+03 2.588099e+03 1.301271e+03 -2.112034e+03 -2.598788e+03 -8.853702e+02 -2.430610e+03 1.726401e+03 
 2.074400e-01 1.902200e+03 1.876464e+03 2.545321e+03 1.303395e+03 -2.112703e+03 -2.572361e+03 -8.970753e+02 -2.420550e+03 1.721812e+03 
 2.104200e-01 1.843400e+03 1.825729e+03 2.502942e+03 1.305184e+03 -2.112830e+03 -2.544793e+03 -9.088074e+02 -2.410119e+03 1.716883e+03 
 2.134500e-01 1.784000e+03 1.775760e+03 2.460895e+03 1.306595e+03 -2.112347e+03 -2.516618e+03 -9.205973e+02 -2.399283e+03 1.711607e+03 
 2.165200e-01 1.725200e+03 1.727007e+03 2.419707e+03 1.307642e+03 -2.111323e+03 -2.488362e+03 -9.324023e+02 -2.388099e+03 1.706014e+03 
 2.196400e-01 1.668100e+03 1.679623e+03 2.379589e+03 1.308312e+03 -2.109704e+03 -2.460409e+03 -9.442528e+02 -2.376545e+03 1.700101e+03 
 2.228000e-01 1.613800e+03 1.633934e+03 2.340789e+03 1.308623e+03 -2.107529e+03 -2.433167e+03 -9.561083e+02 -2.364671e+03 1.693896e+03 
 2.260000e-01 1.563300e+03 1.590088e+03 2.303499e+03 1.308603e+03 -2.104820e+03 -2.406939e+03 -9.679635e+02 -2.352487e+03 1.687414e+03 
 2.292600e-01 1.517200e+03 1.547918e+03 2.267525e+03 1.308245e+03 -2.101587e+03 -2.381803e+03 -9.798842e+02 -2.339935e+03 1.680627e+03 
 2.325500e-01 1.475500e+03 1.507616e+03 2.233401e+03 1.307608e+03 -2.097912e+03 -2.357779e+03 -9.917586e+02 -2.327138e+03 1.673607e+03 
 2.359000e-01 1.438200e+03 1.468786e+03 2.200382e+03 1.306692e+03 -2.093820e+03 -2.334690e+03 -1.003690e+03 -2.313994e+03 1.666301e+03 
 2.392900e-01 1.404900e+03 1.431447e+03 2.168574e+03 1.305535e+03 -2.089290e+03 -2.312408e+03 -1.015603e+03 -2.300588e+03 1.658757e+03 
